0	0	0.00	0	0	0.0000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001262064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.01937621	0	0	0	0	0.05380135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.005800743	0	0.1900981	0	0	0	0	0	0.07383485	0	0	0	0.316518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.004551873	0	0	0	0	0	0	0.1793379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05183113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.007294998	0.00123418	0	0	0	0	0.002516	0.01793378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0090866	0	0	0	0.6931627	0	0	0	0.3127787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.694717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0090866	0.005245266	0	0.0209567	0.1356448	0.005039029	0	0.1255365	0.0173766	0.00000000000	0	0	0	0	0.004184462	0	0	0.149165	0	0	0	0	0.005048255	0	0.006202688	0.005469194	0.02324288	0	0.02298336	0	0.0452244	0	0.03024362	0	0	0.0724794	0	0	0	0	0	0
0	0	0	0	0	0	0	0.04304109	0.06938227	0	0	0	0	0	0	0	0	0.04710472	0	0	0	0.04146491	0	0	0	0	0	0	0.04137004	0	0	0	0	0	0	0.07247887	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.003723556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00318031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001240381	0.002539726	0	0	0	0	0	0	0	0	0	0.001890293	0	0	0	0	0	0	0	0	0	0
0.001971621	0	0.006219523	0	0	0	0.002516	0.003586757	0	0.002724407	0	0.002080414	0	0	0.006276693	0.021483	0	0	0	0.004823843	0	0.002539726	0.005048255	0.00242368	0	0	0.005810719	0.006736792	0	0	0.0034788	0.006300977	0.007560906	0	0.003462335	0	0	0	0	0	0	0
0.009943827	0	0.05406191	0.0456509	0.03983694	0.02121079	0.03145	0.06456163	0.09420598	0.001233662	0	0	0.04595318	0.2241105	0.1014732	0.00966735	0.09846323	0.06542323	0	0	0	0.0777467	0.1009651	0.001938944	0	0	0	0	0	0	0.06957599	0.06300978	0	0	0	0.03161238	0	0	0	0	0	0
0.004551873	0	0.001196062	0	0	0	0	0.04304109	0	0	0.00525287	0	0	0	0	0	0	0	0	0	0.6201907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.01076456	0	0	0	0.049691	0.00279767	0	0	0	0.04160828	0.0334205	0	0.009415038	0.00107415	0.005907794	0.06018937	0.01553501	0	0	0.0777467	0.005048255	0	0.001612699	0.005469194	0	0	0	0	0.0139152	0.01260195	0.005973116	0	0	0.1667667	0	0	0	0	0	0
0	0	0.03659943	0	0	0.008261664	0	0.0251073	0.03723556	0	0.009849131	0.03328662	0	0.01650426	0.06276692	0	0	0.02355236	0.02193177	0	0.02818373	0	0.02271715	0	0	0	0	0	0	0	0.0278304	0.02520391	0.03780453	0	0	0	0	0	0	0	0	0
0	0	0	0	0.5997927	0.01160149	0	0.1542306	0.1140649	0	0.0135918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.00	0	0	0	0	0.6165873	0.02978845	0	0.006566087	0.1248248	0	0	0	0	0	0	0	0	0.2818373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001991847	0	0	0.1111291	0.05212979	0	0	0.06241242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.03875241	0	0	0	0	0	0	0	0.0241632	0	0	0	0	0	0	0	0	0	3.551149	0	0	0	0	0	0	0	0	0	0.006957599	0	0	0	0	0	0	0	0	0	0	0
0.004911205	0	0	0	0	0	0	0.003586757	0.006205903	0	0.003283044	0	0	0	0.004184462	0	0.005907794	0	0	0	0	0	0.005048255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.002402328	0.02516	0.6990379	0.002482371	0.003491496	0	0.1102619	3.534217	0.1789409	0.6119775	0.021483	0.8448144	0.628063	0.3646158	0	0	0.2073245	0.4568671	0	0.003969721	1.575128	2.870496	0	1.130781	0	0	0.01890293	0	0	0	0	0	0	0	0	0	0
0	0.00000000000	0	0	0.298777	0	0	0.8746936	0.2110015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03780453	0	0	0	0	0	0	0	0	0
0	0	0	0	0.08681211	0	0	0.1075443	0	0	0	0	0	0.03474581	0	0	0.02363117	0.02093544	0	0	0	0	0	0	0	0	0	0	0	0	0.0208728	0	0.01512181	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.01258	0	0	0.001431514	0	0	0.3968683	0.21803	0.1475023	0.0322245	0.4805005	0.02355236	0.1242801	0	0	1.922935	0.5098738	0	0.004589989	1.197753	2.696174	0	0.6895007	0	0.0017394	0	0	0	0	9.621158	0	0	0	0	0	0
0	0	0.0153096	0	0	0.003867162	0	0.1434703	0.2482371	0	0	0.04160828	0.08355123	0.04690685	0.04916742	0	0.1496641	0.5757244	0.1827648	0.1021583	49.88519	1.746709	0.5426874	0.03296204	0.07033848	0.04375355	0.2324288	4.055549	0	1.501731	1.697654	3.087479	3.712404	7.948633	0.8638526	4.334103	7.734548	2.602727	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00537075	0	0	0	0	0	0	0	0	0	0	0	0	0.3447504	0.5791894	0	0	0	0.324434	0	17.0432	0	0	57.40728	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.03822039	0.04916742	0	0	0.5364704	0.1580915	0	0.6201907	0.05183113	0.5401633	0.006301567	0.03721613	0	0.6275578	6.723319	0	1.38728	1.59329	3.087479	3.712404	7.948633	0.8638526	4.334103	7.734548	2.602727	0	465.5744	0	0
