0,0,0.062,0,0,0.036,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.075,0,0,0,0,0,0,0
0,0,0,1.017,0,0,0.252,121.194,0.6,0,0.062,0.873,0.38,0,0,0.325,0.325,0.968,0.01,0,1.354,0.607,0,0,0,0,0,1.133,5.26,0,2.277,0,0,0.026,0,0,0,0.002,0.68,0.186,0,0.001,0.182,0,0,0
0,0,0,0.254,1.286,0.436,1.922,0,0.45,8.4,0.847,1.473,0.157,4.994,0.198,5.331,5.331,3.387,0.528,0.439,2.663,1.152,0,4.798,0.25,0,0,0.933,9.915,0,0.382,0,0,1.449,0.024,0.025,11.48,0.004,1.353,0.716,2.187,0.001,0.92,0.712,0,0
0,0.028,0,0,0,0.181,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0.002,0.149,0,0,0,0,0,0,0
0,0.155,0,0,0.214,0.181,0.709,0,0.3,0,0.087,0.318,0.045,0,0,0.691,0.691,0,0,0.22,0.208,0.583,0,0.034,0.019,0,0,0.333,0,0,0.007,0,0,0,0.01,0,0,0.002,0.105,0.035,0,0,0.695,0.055,0,0
170.455,0,0,0,0,0,0,0,0,16.8,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,75.341,0,0,0,0,886.364,0,0,0,0,0,0,0,0,0,0,0,0,498.75,0
0,0.128,0,0,0.214,0,0.179,0,0,0,0,0,0,0,0,0.206,0.206,0,0.023,0.22,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.062,0.011,0,0,0.002,0,0,0,0,0,0,0,0
170.455,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,246.612,0,0,95.749,25.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
0,0,0,1.017,0.214,0,0.351,45.448,0.3,0,0.078,0.463,0,0,0.018,0.26,0.26,0.605,0,0,0.03,0.292,0,0,0.008,95.749,10.045,0.666,3.746,0,3.428,0,0,0,0,0,0,0,0.015,1.346,0,0,0,0.023,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0
0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
0,0.325,0.025,0,0.214,0.181,0.205,0,0,0,0.118,0.469,0.492,0.042,0.36,0.046,0.046,0.285,0.2,0.22,1.357,0.623,0,0,0.288,0,0,0.133,0,0,0,0,0,0.549,0.024,0.029,0,0.001,0.68,0,0,0,0.578,0.821,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.214,0.073,0,0,0,0,0,0,0,0,0,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.021,0.062,0,0.214,0.145,0,0,0,0,0.044,0,0,0.042,0.18,0,0,0,0,0.22,0.074,0.304,0,0,0.031,0,0,0.133,0,0,0,0,0,0,0.003,0.012,0,0.003,0.037,0,0,0,0.201,0.087,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02,0.062,0,0,0,0.159,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,0,0.003,0.082,0,0,0,0,0,0,0
0,0,0.125,0,0,0.109,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0.232,0,0,0,0,0,0,0
0,0,0,0,8.57,0.363,0,0,0,75.6,0,0,0,21.16,0.81,0,0,0,0,0.439,0,0.581,0,6.767,0.322,0,25.114,0,0,0,0,0,0,0,0,0.037,16.4,0,0,0,7.655,0,0,0.918,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
