0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0.106,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0,0,0.011,0,0,0,0.024,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.001,0,0.002,0,0,0,0,0.009,0,0,0
0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.019,0,0.086,0,0,0,0,0,0,0,0,0,0.006,0,0,0
0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.003,0,0,0,0,0,0,0.005,0,0,0
0,0,0,330,0,0,0.292,0,0,0,0,0,3.044,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.859,0,0,0,0,0,0,1.098,0.036,0,0,0,8.768,0,0,1.014,0,0,0,459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.044,0.036,0,0,0,0.445,0.007,0,0,0,0,0,0,0,1.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0
0,0.005,0,0,0.001,0,0.907,0,0,0,0.044,0,0,0.159,0,1.602,0,0.137,0.011,0.025,0,0.441,0.146,0,0,0,0,0,0,0.063,0.084,0,0.129,0,0.411,0,0,0.001,0.579,0,0,0,0,0,0,0,0.057,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.512,0.012,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.146,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.017,0,0,0,0,0,0.015,0.224,11.025,0.03,0,0,0.3,0,0,0.099,0.187,0,0.582,0,0.378,0.055,0,0,0,0,0,0,0,0,0,0.089,0,0.023,0,1.463,0,0,0,0,0.121,0,0,0,0.054,0.031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.014,0,0,0,0,0.002,0,0,0,0,0,0,0.007,0,0,0,0.011,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.048,0
0,0,0,0,0.021,0,0,0,0,0,0.003,0,0.304,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0.169,0,0,0,0.108,0,0.027,0,0.312,0,0,0,3.521,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.002,0,0,0,0,0,0,0.005,0,0,0
0.038,0,0.002,0,0,25.663,0,0.046,0,0,0,0,0,0.496,0,9.611,0.011,0,0.033,0.001,0,0.113,0,0,9.95,0.612,0,0,2.005,0,0.001,0,0.03,14.005,0.895,0,0.107,0,0.108,0,37.135,0.001,1.116,4.563,0,0,0.062,0
