0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,0.0052,0,0
0,1.9279,0,0,0,0,0,0,0,0,0.00363333333333333,0,0,0.0554333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232,0,0,0,0,0,0,0.0656,0.0355666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0.0257,0,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363,0,0
0,0,0,0,0,0,0.0144,0,0,0,0.0092,0.0334,0.0118,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0
0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0,0.0025,0,0,0,0,0,0.0021,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0.0523,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0133,0,0,0,0.0108,0.05035,0.0419,0,0.1595,0,0,0,0,0.2057,0,0,0,0,0.0161,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.0057,0.1728,0
0,0,0,41.0799,8.6876,1.3201,0.0699,0,4.0951,0.0739,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.1816,0,0,0,0,0,0,0,0.0026,0,0.0292,0,0.8284,0.28815,0,0,0.0839,0
0,0,0,0,0,0.0017,0.0111,0,0,0,0.0119,0.0242,0.0111,0,0.0089,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.0179,0
0,0,0.2278,27.3107,42.9504,0.2836,0.0122,134.125,0,0.4434,0.0038,0,0.0285,0,0,0,0,0,0,0,0,0,0.0363,65,0,0.3171,0,0,0.0016,0,0.0026,0,0,16.675,0.0581,1.0561,0,0,0,64.5
0,0,0,0,0,0,0.0011,0,0,0,0,0,0.00235,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0.0027,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0187,0.0176,0,0,0.0055,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0.0353,0,0.0095,0,0,0,0,0.0104,0,0,0
0,0.7712,0.1738,27.1121,30.66895,0.0032,0.0311,11.1771,0.0087,0,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64145,1.3107,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0,0.0357,0
0.8646,0.0385,0,0,0.1971,0,0.0554,0,0,0,0,0.1776,0,0.1279,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2723,0,0,0,0
0,0,0,17.1166,3.3469,0,0,0,0.0555,0,0,0,0,0,0,0,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73135,0.2723,0.5431,0.0014,0,0
0,0.7712,0,0,1.969,0,0,0,0,0,0,7.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0.0037,0,0
0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0.0357,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.5203,6.7476,0,0,1.9707,0.10165,0.40035,0,0.0509,0,0,0,0,0.064,0.0239,0,0.1376,0.1793,0,0,0,0,0,0,0,1.9027,0,7.10735,0.0379,0,0,0,0,40.2,7.80665,1.0899,0.06375,0.0181,0.0839,0
0,0.771166666666667,0,0,0,0.0017,0.3205,0,0,0,0.00866666666666667,0.232,0.0226,0.1343,0.0483333333333333,0.0066,0,0.0956,0,0.2735,0,0,0,0,0,0,0,0,0.0824,0.1026,0,0.0095,0,0,0.2282,0,0.268175,0.0321666666666667,0,0
0,0,0.0599,0,0,0.3851,0.5112,0,0.0471,0.739,0.01485,0.03675,0.0144,0.06715,0.02775,0.0136,0.0099,0.37765,0,0.0843,0,0,0,0,0.0071,0,0,0,0.01215,0.1177,0,0,0,0,0.4782,0,0.0510333333333333,0.00985,0.0530666666666667,0
0,0,0,0,0,0,0,0,0,0,0.0074,0.07625,0.0035,0,0.0087,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0,0,0,0,0,0,0.0214,0.0474,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355,0,0,0
0,0,0,0,0,0,0,0,0,0,0.001,0,0.01335,0,0.006,0,0,0.01275,0,0.04985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0.0713,0
159.83855,0,0.6293,52.810425,264.81405,0,0,184.4218,0,1.4781,0,0,0,0,0,0,0,0,0,0,0,0.0497,0.0182,113.75,0,0.6342,0,4.8797,0,0,0,0,0,160.975,1.1005,0,0,0,0,64.5
