0,0.1789,0.1279,0,0,0,1.9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283,0,0,0
0.3155,0.0235,0.1279,0.08785,0.1177,0,0,0,0.1175,0,0,0,0,0.0018,0,0.0199,0,0,0,0,0,0.0167,0.0099,0.0357,0.1061,0.0471,0,0,0,0,0,0,0,0,0.60005,0.0501,0,1.1589,0.0219,0,0.0262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485,0,0,0
0.4398,0.0235,0.0064,0.01945,0,0,0.0353,0,0.1059,0.739,0,0,0,0.0098,0,0.0356,0,0.0071,0,0,0.1199,0.0076,0,0.0036,0,0,0,0,0,0,0,0,0,0,0.56965,0.0234,0,0.01895,0.0028,0.0599,0.001,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0.0144,0.0334,0,0,0.00825,0,0,0
1.4512,0,0,0.0775,0,0,0,0,3.2096,0,0,0,3.8148,0.0073,0.8668,0,0,0.0284,0,0.1042,0.018,0,0.008,0,0,1.6263,0,7.2634,0,0.0131,0,0.0054,0,0,0.7685,0,0,0.4941,0,0.917,0,0
0,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0
1.71505,0.05415,0,0.2837,0,0,3.2159,0,1.22265,1.21945,0,0,8.0887,0.0098,2.26205,0.09325,20.6754,0.28125,8.3597,0.11165,0.85125,0.0612,0.06175,0.04645,0.18205,0.3257,0,2.45675,0,0.00655,0,0,0.0182,0,2.401825,0.0015,0,1.0468,0.004,0.50345,0.0129,0
0.0617,0,0,0.0368,0.0011,0,0,0,0,0,0,0,0,0.049,0,0.0389,0,0,0,0,0,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0
0.0211,0.0049,0,0.0976,0,0,0,0,0,0,0,0,0,0.0152,0,0.0108,0,0,0,0,0,0,0,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0.0079,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0
0.0044,0,0,0.0021,0,0,0,0,0,0,0,0,0,0.0115,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0214,0,0,0.0232,0,0,0,0,0,0,0,0,0,0,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,0,0.0508,0,0,0
0.0652,0.1271,0,0.0423,0.0166,0,0,0,0,0,0,0,0,0.0231,0,0.0873,0,0.014,0,0,0,0.0148,0,0,0,0,0,0,0,0.0023,0,0,0,0,0.0044,0,0,0,0.00445,0,0,0
0,0,0,0.0285,0,16.75,0,65,0.529,0.4434,0,0,0,0,1.0561,0,78.851,0,27.3107,0,0,0.0016,0,0,0,0,0,7.0498,0,0,0,0.0026,0.0363,0,0.0252,0,75.3625,0.0581,0.0038,0.27245,0,64.5
0.8793,0,0,0.21095,0.0011,0,0,0,0.4975,0.0739,0,0,1.3616,0.0073,0.0634,0.0251,0,0.0389,0,0.0486,0.2993,0,0.0018,0,0,0.0076,0,0,0.0037,0.052,0,0,0,0,0.8219,0,0,0,0.0053,0.2457,0,0
0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0088,0,0,0.0037,0.0011,0,0,0,0,0,0,0,0.0027,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0
0.0256,0,0,0,0,0,0,0,1.3201,0.0739,0,0,0.40845,0,0.0317,0,0,0,29.09825,0,0.0839,0,0,0,0.5431,2.0753,0,6.01725,0.0014,0.0085,0,0.0026,0.1816,0.0292,0.0699,0,0,2.09703333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0104,0,0,0.0353,0,0,0,0,0,0,0,0,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0.0187,0,0,0,0,0.0075,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0397,0.09845,0,0.102233333333333,0.0014,0,0,0,0,0.11085,0,0,0,0.0157,0,0.035,0,0,0,0.12205,0,0.0247,0,0.0536,0,0,0,0,0,0,0,0,0,0,0.0341,0.1039,0,0,0.007875,0,0.008275,0
0,0.00895,0.0192,0,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01525,0,0,0
0.3085,0.04,0.064,0.0879666666666667,0.0094,40.2,7.129975,0,0.0593,0.8129,3.1824,10.4229,3.50593333333333,0,0,0.0214,1.9707,0,0,0.2041,0.1543,0.0016,0.08975,0,0,0.1414,0,0.7121,0.0181,0.0412,0,0.0052,0,0,0.40938,0,51.8412,4.6297,0.0118,1.5517,0.0039,0
0.0793,0.24975,0.1343,0,0.05335,0,0.1928,0,0,0,0,0.0178,0,0.01785,0,0.05705,0,0,0,0,0,0.0128,0,0,0,0,0,0,0.009,0,0,0,0,0,0.0665,0.382975,0,0.2809,0.02685,0,0.00906666666666667,0
0,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0,0,0
0.13855,0.0235,0.1279,0.1227,0.0011,0,0.0385,0,0.1059,0.2217,0,0.1776,0.14975,0.0734,0,0.1783,0.1971,0.0284,0,0.0043,0.0899,0,0,0.0107,0,0,0,0,0,0.0428,0,0.0056,0,0,0.1873,0,0.8646,0.0291,0.00835,0,0.009,0
0,0,0,0,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0,0.0025,0
0,0,0,0,0,128.975,1.1005,113.75,0,1.4781,4.8797,0,0,0,0,0,525.03505,0,52.810425,0,0,0,0,0,0,0,0,4.59305,0,0.0497,0,0,0.0182,0,0,0,179.07845,0,0,0.632566666666667,0,64.5
