0.009640	0.008658	0.012685	0.011789	0.009573	0.020566	0.011577	0.047541	0.021752	0.041504	0.044077	0.050726
0.001241	0.019537	0.009118	0.015727	0.045864	0.027319	0.025032	0.044294	0.017569	0.015304	0.096402	0.059421
0.006167	0.006317	0.015035	0.008458	0.013812	0.014128	0.025127	0.034312	0.008940	0.016822	0.074722	0.018461
0.027616	0.008981	0.083653	0.009279	0.012644	0.033631	0.054115	0.045911	0.046250	0.007071	0.119719	0.056573
0.025100	0.022445	0.028239	0.034508	0.031832	0.034358	0.067636	0.049062	0.236825	0.016007	0.020815	0.022532
0.004475	0.023173	0.013198	0.007158	0.004773	0.076778	0.019322	0.020956	0.027529	0.045690	0.021639	0.069719
0.002462	0.005295	0.005116	0.020182	0.049694	0.027972	0.019525	0.012181	0.170693	0.057029	0.019156	0.005674
0.014921	0.008155	0.012693	0.039950	0.021193	0.007037	0.014715	0.057345	0.026788	0.046695	0.043946	0.049610
0.015961	0.019209	0.015525	0.025098	0.036066	0.016211	0.016412	0.016249	0.055515	0.042532	0.039559	0.090020
0.014679	0.007352	0.023811	0.018500	0.016173	0.012102	0.023513	0.038551	0.026133	0.074655	0.048277	0.023320
0.009193	0.008543	0.028668	0.013204	0.014009	0.010233	0.043006	0.003379	0.019884	0.086796	0.063660	0.074188
0.055134	0.002434	0.016835	0.004538	0.013585	0.010152	0.012789	0.036295	0.021043	0.026399	0.041960	0.057845
0.006919	0.031282	0.018987	0.019256	0.008178	0.003345	0.062508	0.037405	0.066948	0.152645	0.029284	0.044102
0.016825	0.026161	0.038941	0.031914	0.031276	0.028543	0.068521	0.010730	0.020187	0.025692	0.187430	0.086458
0.002750	0.007763	0.015389	0.003584	0.015117	0.015563	0.006109	0.028411	0.009516	0.020355	0.093738	0.019088
0.020942	0.015581	0.009751	0.020834	0.043829	0.026281	0.023414	0.011725	0.028361	0.016761	0.101266	0.095642
0.008720	0.010170	0.035228	0.025602	0.018341	0.020118	0.070365	0.025816	0.023012	0.062830	0.050965	0.051193
0.008002	0.019054	0.007178	0.009218	0.014082	0.005690	0.006666	0.029843	0.016880	0.122689	0.026140	0.030444
0.009255	0.004301	0.004530	0.005009	0.013993	0.024471	0.028539	0.008746	0.034424	0.012826	0.063588	0.033572
0.024375	0.005129	0.025807	0.012472	0.035873	0.012079	0.018990	0.008036	0.033942	0.036704	0.028942	0.048852
0.013565	0.018903	0.026010	0.015374	0.034671	0.014577	0.026469	0.013002	0.027064	0.051924	0.091290	0.061787
0.013191	0.012306	0.003675	0.004223	0.021209	0.027650	0.025287	0.013758	0.020456	0.026332	0.022258	0.089085
0.011953	0.008095	0.007931	0.026754	0.020430	0.021628	0.026235	0.040076	0.033106	0.056165	0.033055	0.086751
0.008506	0.004322	0.045685	0.006029	0.028283	0.019507	0.018386	0.019650	0.020390	0.062684	0.013683	0.054953
0.008719	0.023196	0.015752	0.013236	0.047504	0.023611	0.008872	0.042876	0.171446	0.006262	0.064880	0.010925
0.004527	0.009686	0.011734	0.018352	0.033821	0.018348	0.004067	0.017200	0.027022	0.025802	0.063104	0.054339
0.042372	0.035015	0.049074	0.016212	0.045571	0.045375	0.052862	0.034359	0.041874	0.024625	0.119108	0.057923
0.008914	0.008565	0.029588	0.012404	0.012418	0.024848	0.021140	0.017733	0.024880	0.058807	0.008947	0.092082
0.009225	0.006582	0.005266	0.038226	0.021825	0.002692	0.072086	0.042198	0.050935	0.005906	0.104772	0.136294
0.004937	0.006284	0.012018	0.015636	0.017435	0.011983	0.023320	0.022693	0.031846	0.030303	0.027375	0.055623
0.008237	0.010172	0.014023	0.013785	0.021174	0.045841	0.021377	0.033694	0.022480	0.022985	0.059505	0.081391
0.011224	0.005858	0.014382	0.018701	0.021262	0.018883	0.017698	0.021960	0.033555	0.041605	0.161731	0.050815
0.006127	0.005544	0.006594	0.023671	0.003702	0.030128	0.029622	0.022494	0.028874	0.020367	0.040439	0.074094
0.018334	0.018270	0.020006	0.023239	0.009825	0.022616	0.014465	0.048812	0.018187	0.007136	0.095036	0.043790
0.007722	0.008134	0.015481	0.004668	0.008580	0.039326	0.023641	0.037067	0.041164	0.046941	0.046701	0.084325
0.008099	0.003338	0.010440	0.012974	0.011231	0.003186	0.011962	0.029722	0.034016	0.035210	0.025741	0.049670
0.007802	0.029506	0.019645	0.055445	0.010497	0.010029	0.022643	0.017847	0.026600	0.015249	0.143713	0.117480
0.014907	0.011141	0.003328	0.018810	0.020874	0.009001	0.012450	0.026704	0.025682	0.035280	0.093158	0.043481
0.010880	0.003078	0.009797	0.005359	0.021457	0.034260	0.017399	0.018602	0.009835	0.053372	0.023337	0.015685
0.026910	0.006151	0.012414	0.032715	0.026887	0.010207	0.018342	0.014624	0.013387	0.050578	0.039851	0.070717
0.006025	0.032418	0.013065	0.013762	0.011567	0.018102	0.002643	0.061461	0.056922	0.011394	0.023744	0.061459
0.014852	0.011771	0.006207	0.034518	0.031275	0.037287	0.035161	0.041700	0.099630	0.017947	0.009781	0.107892
0.006652	0.013428	0.020733	0.015059	0.016809	0.021654	0.012797	0.013390	0.017329	0.037068	0.053958	0.134147
0.005802	0.019674	0.009686	0.013901	0.026140	0.006377	0.022828	0.021286	0.069534	0.021151	0.051025	0.089393
0.012767	0.017966	0.007886	0.021460	0.008072	0.047068	0.013305	0.037519	0.057240	0.081923	0.057063	0.063814
0.005658	0.019205	0.021497	0.004053	0.009849	0.019008	0.012530	0.024147	0.022745	0.040113	0.062586	0.132570
0.009997	0.004473	0.012388	0.010429	0.018049	0.011335	0.051351	0.050636	0.010629	0.037062	0.014491	0.024441
0.013143	0.005912	0.047048	0.021381	0.016222	0.019912	0.060129	0.023487	0.062926	0.038047	0.019515	0.077344
0.002415	0.027864	0.020373	0.005689	0.030846	0.020835	0.035975	0.030542	0.047816	0.117274	0.030005	0.087247
0.013082	0.012532	0.003035	0.009308	0.024823	0.037016	0.019163	0.023430	0.023084	0.022529	0.043877	0.053184
0.025188	0.012432	0.022702	0.011760	0.007605	0.010680	0.010836	0.004646	0.028675	0.070687	0.052707	0.068612
0.021237	0.010595	0.044240	0.006580	0.011382	0.035043	0.013923	0.007741	0.021960	0.026857	0.066356	0.069515
0.024673	0.008155	0.007959	0.012215	0.010741	0.003254	0.015026	0.024092	0.047909	0.033207	0.039456	0.077322
0.009636	0.007746	0.009000	0.012113	0.020972	0.020106	0.102626	0.019613	0.020609	0.019195	0.076448	0.046351
0.020256	0.017171	0.017474	0.026000	0.015506	0.008364	0.007577	0.009918	0.018450	0.057366	0.040372	0.099639
0.023726	0.006547	0.015269	0.017837	0.042477	0.018922	0.025327	0.006507	0.022912	0.025733	0.064277	0.041391
0.007823	0.016611	0.006466	0.069491	0.010975	0.018464	0.013681	0.048893	0.022165	0.007446	0.012656	0.100682
0.008875	0.004497	0.002056	0.003825	0.044288	0.033204	0.010114	0.043476	0.028323	0.046689	0.104741	0.035536
0.045443	0.038736	0.013273	0.025036	0.024414	0.074142	0.079168	0.023995	0.070125	0.065137	0.131563	0.073099
0.002589	0.013100	0.007441	0.005415	0.010590	0.088820	0.024163	0.054654	0.011839	0.019022	0.010805	0.073336
0.021380	0.014282	0.018627	0.021161	0.022402	0.017791	0.028728	0.097389	0.046166	0.042380	0.048778	0.056556
0.019169	0.011127	0.009521	0.010231	0.025082	0.010696	0.016242	0.012593	0.013649	0.016237	0.027816	0.097477
0.020253	0.004880	0.041769	0.012450	0.011993	0.017690	0.032016	0.016664	0.041327	0.007791	0.016214	0.104685
0.022828	0.010767	0.005792	0.016379	0.021311	0.042278	0.036630	0.012756	0.016790	0.075097	0.012406	0.056851
0.016640	0.021668	0.012456	0.064636	0.058448	0.009319	0.030159	0.045553	0.035092	0.019713	0.091229	0.068576
0.005793	0.008533	0.022161	0.031379	0.017346	0.026124	0.031823	0.023785	0.006060	0.026714	0.110719	0.088448
0.008046	0.006426	0.035735	0.019070	0.004654	0.005998	0.007377	0.004878	0.032044	0.018777	0.010907	0.062871
0.017326	0.013549	0.017250	0.007531	0.027534	0.013377	0.016256	0.029637	0.148783	0.023293	0.019157	0.095931
0.008661	0.005552	0.065585	0.010381	0.034793	0.003352	0.039058	0.006055	0.005212	0.057178	0.058353	0.071788
0.013208	0.009686	0.014106	0.004051	0.017432	0.005906	0.006432	0.004358	0.067881	0.004429	0.022260	0.045005
0.010066	0.008683	0.007216	0.014773	0.032190	0.005307	0.012972	0.003420	0.017113	0.038959	0.019956	0.025526
0.006734	0.007101	0.004036	0.014265	0.023257	0.013743	0.010154	0.036632	0.031929	0.016768	0.037566	0.037093
0.008617	0.006736	0.008845	0.014339	0.010310	0.004102	0.027214	0.023463	0.061086	0.065835	0.045820	0.164492
0.008745	0.010982	0.024615	0.013242	0.013821	0.072911	0.014070	0.062040	0.016798	0.014442	0.060691	0.019610
0.030759	0.011845	0.007337	0.008320	0.022132	0.025112	0.028452	0.020785	0.069263	0.045733	0.078397	0.196442
0.005864	0.008588	0.015745	0.013964	0.013482	0.003978	0.011176	0.022973	0.043277	0.035085	0.022864	0.158017
0.009238	0.049452	0.025594	0.008774	0.007619	0.029492	0.038759	0.034420	0.027907	0.033252	0.046894	0.079976
0.007508	0.004722	0.023183	0.017224	0.005347	0.019001	0.027255	0.041074	0.010935	0.009049	0.021813	0.113864
0.005566	0.001971	0.016936	0.034592	0.036687	0.066532	0.019530	0.052198	0.014966	0.030427	0.087151	0.044309
0.006888	0.074248	0.021046	0.038849	0.007858	0.023712	0.016612	0.070589	0.053932	0.062820	0.068143	0.022604
0.010531	0.023302	0.005261	0.017640	0.006169	0.018216	0.047847	0.036259	0.045923	0.012027	0.018271	0.085078
0.013323	0.011397	0.004134	0.025231	0.013971	0.009211	0.028311	0.016927	0.020476	0.028696	0.098871	0.039301
0.015785	0.021575	0.023248	0.010892	0.028043	0.004838	0.022436	0.018138	0.015984	0.015067	0.073670	0.072852
0.013589	0.006813	0.010012	0.008860	0.010758	0.047412	0.041689	0.027793	0.044105	0.026466	0.018382	0.078919
0.028681	0.014649	0.008825	0.010531	0.020418	0.027700	0.033122	0.025065	0.028452	0.078240	0.038773	0.037048
0.005283	0.010233	0.017734	0.006089	0.038026	0.007915	0.021648	0.011113	0.017011	0.083516	0.043440	0.043935
0.009363	0.013819	0.010766	0.019710	0.028995	0.023276	0.009068	0.028731	0.024174	0.006165	0.070986	0.147300
0.011045	0.010966	0.029806	0.007879	0.014891	0.026310	0.008866	0.015792	0.017619	0.022068	0.051167	0.039124
0.004815	0.004522	0.005206	0.020148	0.027797	0.020208	0.031329	0.043504	0.028840	0.104844	0.039792	0.053211
0.011978	0.017503	0.015593	0.026150	0.016163	0.014263	0.029161	0.018282	0.016113	0.069260	0.019520	0.068418
0.004592	0.008951	0.037121	0.015921	0.026678	0.007980	0.037827	0.002535	0.017038	0.020818	0.039389	0.086121
0.024050	0.016005	0.028867	0.010223	0.017689	0.012186	0.041665	0.014580	0.018824	0.024975	0.039190	0.099170
0.004571	0.010102	0.021088	0.011992	0.014719	0.010747	0.006678	0.016488	0.006126	0.086499	0.099872	0.019766
0.027621	0.006239	0.013531	0.015182	0.019530	0.024993	0.016768	0.018739	0.025908	0.068440	0.016498	0.097452
0.010124	0.028687	0.006580	0.028146	0.047463	0.018898	0.052864	0.017132	0.012541	0.046995	0.095536	0.060408
0.011329	0.022527	0.026124	0.024917	0.025307	0.015680	0.018215	0.021152	0.013131	0.076973	0.097862	0.024128
0.006227	0.015857	0.021502	0.031906	0.071752	0.004968	0.054974	0.079373	0.072397	0.032588	0.034234	0.077109
0.016215	0.008595	0.015626	0.014117	0.054645	0.007609	0.010754	0.031022	0.038368	0.079133	0.063336	0.074464
0.005248	0.014483	0.006427	0.010945	0.061739	0.023202	0.013815	0.050693	0.040678	0.070250	0.128973	0.058760
0.007276	0.009878	0.007393	0.026206	0.007132	0.027810	0.034064	0.012864	0.052819	0.024361	0.059920	0.097926
0.014209	0.013424	0.024949	0.002175	0.037350	0.011154	0.022358	0.014616	0.056056	0.017731	0.044039	0.062370
0.012833	0.005077	0.013281	0.022728	0.013419	0.031082	0.014632	0.036506	0.025289	0.054078	0.019007	0.102856
0.012274	0.021455	0.007796	0.021361	0.013580	0.035530	0.024819	0.016010	0.021736	0.048797	0.036192	0.080642
0.010777	0.038664	0.015598	0.005854	0.007090	0.025719	0.018787	0.065957	0.020127	0.009990	0.017892	0.105687
0.028836	0.011250	0.016990	0.008020	0.016166	0.030614	0.005706	0.013313	0.017752	0.024857	0.022901	0.169612
0.016332	0.016523	0.007235	0.005336	0.021022	0.004567	0.014293	0.035638	0.015956	0.009076	0.042618	0.012043
0.044514	0.019094	0.045023	0.037531	0.033418	0.025699	0.013383	0.150742	0.070008	0.086646	0.122155	0.053789
0.014807	0.014193	0.010643	0.039588	0.034494	0.019873	0.022279	0.006755	0.025661	0.112601	0.087325	0.047458
0.008375	0.014192	0.017906	0.078509	0.019235	0.013991	0.035545	0.010286	0.072432	0.048096	0.053786	0.059103
0.014945	0.013748	0.016130	0.022002	0.006788	0.015619	0.010989	0.048453	0.055404	0.046027	0.082391	0.076360
0.021437	0.017893	0.010484	0.004905	0.007704	0.020310	0.017223	0.010290	0.037334	0.040783	0.060414	0.032851
0.014413	0.009512	0.025800	0.008886	0.006453	0.089599	0.013616	0.033637	0.017789	0.065514	0.023885	0.073254
0.014791	0.005523	0.010046	0.027303	0.004372	0.014564	0.068408	0.027702	0.044817	0.033109	0.038312	0.097799
0.005249	0.010165	0.039012	0.010751	0.025211	0.013373	0.028421	0.006646	0.020896	0.044920	0.125212	0.099036
0.011829	0.006325	0.039287	0.040174	0.045131	0.146808	0.022274	0.026961	0.022504	0.040862	0.101429	0.044941
0.003247	0.014440	0.014710	0.015870	0.015711	0.065639	0.011904	0.067620	0.032875	0.014411	0.049883	0.148553
0.011957	0.022254	0.055152	0.029870	0.006915	0.045694	0.016218	0.016418	0.096205	0.049966	0.031979	0.026354
0.013790	0.005268	0.011006	0.014117	0.006213	0.021733	0.027795	0.005477	0.017463	0.008529	0.119408	0.087082
0.003733	0.006409	0.024930	0.024801	0.028505	0.001575	0.025459	0.011238	0.040139	0.015692	0.066572	0.006375
0.009819	0.002444	0.003806	0.021213	0.064491	0.031950	0.009550	0.055752	0.007381	0.009636	0.053861	0.053756
0.009262	0.019545	0.013315	0.013644	0.051310	0.046806	0.079616	0.019059	0.030444	0.040371	0.026358	0.057355
0.071670	0.012814	0.014611	0.008080	0.025327	0.013800	0.005612	0.017335	0.015107	0.020209	0.060213	0.088443
0.013931	0.054953	0.020143	0.015577	0.016402	0.003858	0.036403	0.005304	0.040275	0.072149	0.054693	0.076510
0.009047	0.010958	0.009196	0.026251	0.019115	0.042749	0.017476	0.012520	0.031616	0.082552	0.043636	0.088487
0.022547	0.014221	0.030186	0.023528	0.009057	0.062855	0.028085	0.045289	0.063567	0.048061	0.137925	0.060017
0.003633	0.059618	0.025182	0.017543	0.029032	0.013197	0.021357	0.015685	0.019024	0.075735	0.015578	0.061275
0.016892	0.005187	0.015935	0.020916	0.045082	0.014911	0.022123	0.024724	0.011359	0.007000	0.052072	0.049650
0.017377	0.028124	0.019934	0.017516	0.012254	0.023017	0.007091	0.049438	0.050552	0.072677	0.023089	0.108171
0.011201	0.035297	0.012803	0.013139	0.042070	0.034106	0.022452	0.080144	0.066927	0.027647	0.031109	0.171625
0.012437	0.019061	0.007864	0.010842	0.008137	0.019382	0.009755	0.030382	0.020223	0.040720	0.026102	0.055553
0.008003	0.010015	0.008267	0.011809	0.028995	0.002735	0.005282	0.037699	0.036560	0.006918	0.066021	0.039405
0.019513	0.005167	0.011280	0.028355	0.014636	0.008366	0.052440	0.021944	0.036700	0.027939	0.013371	0.114623
0.010848	0.011840	0.016189	0.004859	0.040767	0.004005	0.023907	0.027673	0.038954	0.103638	0.047737	0.084667
0.009760	0.022207	0.020268	0.010338	0.039893	0.020595	0.013965	0.013930	0.037463	0.022013	0.044399	0.067511
0.002175	0.009452	0.064879	0.025212	0.020977	0.036665	0.067185	0.051041	0.067129	0.016781	0.032934	0.017403
0.022041	0.017590	0.025520	0.035685	0.020759	0.017865	0.017971	0.012304	0.014784	0.019717	0.072318	0.057377
0.018558	0.005507	0.011640	0.022869	0.011277	0.020819	0.036376	0.020361	0.007813	0.018067	0.008329	0.053238
0.019938	0.026466	0.019239	0.012916	0.037993	0.083360	0.027188	0.084490	0.029557	0.026942	0.039012	0.104053
0.007731	0.016174	0.005859	0.059498	0.012413	0.029589	0.028727	0.033935	0.018485	0.009167	0.014545	0.096530
0.015551	0.008436	0.047482	0.017990	0.038448	0.014835	0.028046	0.053025	0.026092	0.038584	0.028469	0.104184
0.027491	0.010407	0.098664	0.017009	0.011454	0.020902	0.012135	0.020536	0.026850	0.037972	0.018024	0.030141
0.024014	0.037843	0.057676	0.033261	0.036190	0.006889	0.051221	0.045339	0.022680	0.021862	0.035508	0.076562
0.012464	0.009630	0.007657	0.003204	0.014474	0.028068	0.023419	0.021806	0.037718	0.021045	0.031152	0.051051
0.008289	0.012374	0.016346	0.025224	0.036471	0.022452	0.010489	0.019859	0.018633	0.014946	0.057203	0.071214
0.006963	0.020582	0.006302	0.014825	0.016500	0.030260	0.004613	0.061169	0.017173	0.005326	0.082889	0.024364
0.004210	0.024387	0.006881	0.011496	0.018249	0.005995	0.009128	0.014251	0.026832	0.032204	0.041036	0.070120
0.006344	0.016361	0.007627	0.005638	0.006941	0.004080	0.023840	0.021746	0.033981	0.029299	0.024909	0.076551
0.011450	0.008219	0.018482	0.003019	0.013283	0.007284	0.021010	0.047910	0.012468	0.040519	0.039839	0.121752
0.009620	0.013544	0.006215	0.080347	0.004250	0.023201	0.005236	0.036180	0.033309	0.032763	0.096476	0.038695
0.013489	0.014111	0.024292	0.024855	0.009790	0.020274	0.024712	0.019224	0.034935	0.050095	0.057131	0.025737
0.008175	0.013425	0.043787	0.007105	0.018329	0.031547	0.011108	0.034515	0.019912	0.045703	0.040493	0.124818
0.005615	0.011321	0.006301	0.037657	0.017233	0.034811	0.018637	0.007613	0.033794	0.081000	0.039939	0.143392
0.016598	0.021387	0.021528	0.014194	0.052484	0.072698	0.030850	0.018642	0.033786	0.010005	0.036364	0.149416
0.015835	0.011133	0.035847	0.025628	0.013646	0.009076	0.019615	0.052621	0.106873	0.091709	0.017867	0.021488
0.007152	0.010270	0.019391	0.004205	0.021521	0.011786	0.044252	0.015325	0.055880	0.030490	0.094782	0.046249
0.005690	0.013874	0.012744	0.018193	0.029132	0.013286	0.025551	0.034504	0.059230	0.053490	0.032403	0.047679
