2,38,19,39,0,42,72,28,14,58,15,7,13,10,13,15,52,4,2,0,0,2,23,6,0,0,1,100,1,4,1,0,0,1,1,1,1,0
23,1,20,4,11,2,1,8,8,1,4,40,26,39,24,9,1,23,71,4,27,47,6,47,17,1,0,1,100,34,61,1,0,32,42,38,37,0
17,1,25,3,6,2,6,10,30,5,2,47,11,19,11,5,2,30,39,5,17,39,21,38,10,1,0,4,34,100,26,0,0,13,15,16,16,0
20,1,28,7,9,4,1,13,11,2,7,60,50,66,44,17,2,23,68,2,16,39,10,38,18,1,0,1,61,26,100,0,0,32,54,59,55,0
2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,0,0,2,26,0,0,1,0,0,100,12,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,100,0,0,0,0,4
63,1,14,2,32,2,0,1,1,0,1,19,4,15,3,1,0,68,33,1,33,52,2,11,28,6,0,1,32,13,32,1,0,100,56,39,45,0
31,2,24,6,14,4,1,3,2,1,2,32,9,30,8,3,0,34,47,0,15,36,3,11,30,2,0,1,42,15,54,0,0,56,100,79,87,0
23,2,25,8,9,6,1,3,2,1,3,37,11,37,10,4,0,24,44,0,10,25,3,8,22,1,0,1,38,16,59,0,0,39,79,100,91,0
26,2,23,7,11,5,1,3,2,1,2,35,10,34,9,3,0,28,43,0,11,29,3,8,25,2,0,1,37,16,55,0,0,45,87,91,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,100
