9,17,23,59,27,15,2,9,16,40,38,7,37,60,5,18,17,100,55,48,22,7,1,0,39,0,4,10,21,1,0,1,0,0,0,0,0,0
17,30,39,53,61,33,6,22,46,19,48,18,38,55,16,44,23,55,100,37,56,20,3,1,22,1,10,18,32,5,0,3,1,0,1,0,0,0
4,7,23,52,28,8,1,9,20,33,33,8,50,40,5,12,13,48,37,100,28,6,1,0,25,0,2,5,36,2,0,1,0,0,0,0,0,0
19,15,47,27,71,31,7,39,78,8,39,38,51,28,24,41,39,22,56,28,100,28,5,2,7,2,14,23,55,16,1,5,1,0,2,0,0,0
66,48,31,8,27,44,38,39,36,2,14,46,12,11,56,47,20,7,20,6,28,100,22,10,2,12,46,47,16,33,4,3,1,0,2,0,0,0
21,6,6,1,5,9,54,18,7,0,2,18,2,1,26,11,5,1,3,1,5,22,100,45,0,48,21,15,2,30,25,3,5,1,4,2,0,0
9,2,2,0,2,3,36,6,3,0,1,6,1,0,12,5,2,0,1,0,2,10,45,100,0,55,11,7,1,9,45,4,8,1,6,6,1,0
4,7,10,35,9,5,1,3,4,54,20,2,12,27,2,5,4,39,22,25,7,2,0,0,100,0,1,4,6,0,0,0,0,0,0,0,0,0
11,3,2,0,3,4,26,9,3,0,1,9,1,0,15,5,3,0,1,0,2,12,48,55,0,100,11,8,1,19,58,1,2,4,2,7,1,0
51,13,24,3,19,29,20,36,20,1,7,44,10,3,43,45,31,4,10,2,14,46,21,11,1,11,100,70,7,33,6,11,6,0,7,1,0,0
52,17,34,8,31,40,19,44,30,3,13,54,15,10,47,54,41,10,18,5,23,47,15,7,4,8,70,100,9,32,4,9,4,0,5,0,0,0
8,8,29,30,38,14,3,27,50,8,35,25,52,36,14,19,23,21,32,36,55,16,2,1,6,1,7,9,100,12,1,1,0,0,0,0,0,0
27,8,12,1,12,17,20,55,20,0,3,57,6,3,38,22,13,1,5,2,16,33,30,9,0,19,33,32,12,100,11,5,5,0,5,0,0,0
4,0,1,0,1,1,11,5,1,0,0,5,0,0,4,2,1,0,0,0,1,4,25,45,0,58,6,4,1,11,100,3,17,11,13,21,4,1
0,0,0,0,8,1,2,6,6,0,0,5,1,0,9,5,4,1,3,1,5,3,3,4,0,1,11,9,1,5,3,100,30,0,28,1,0,0
0,0,0,0,2,0,3,3,2,0,0,3,0,0,5,2,1,0,1,0,1,1,5,8,0,2,6,4,0,5,17,30,100,0,61,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,11,0,0,100,0,59,25,0
0,0,0,0,3,0,3,4,3,0,0,3,0,0,6,3,1,0,1,0,2,2,4,6,0,2,7,5,0,5,13,28,61,0,100,4,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,7,1,0,0,0,21,1,5,59,4,100,31,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,25,1,31,100,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,23,100
